0.126620,0.389644,0.114043
0.235074,0.219441,0.109692
0.156356,0.399127,0.137483
0.254156,0.205972,0.084290
0.149552,0.213850,0.012011
0.186732,0.043782,0.047582
0.165366,0.215732,0.050563
0.237811,0.047804,0.007682
0.226038,0.061069,0.035005
0.175052,-0.087502,0.217858
0.233930,-0.055350,0.184753
0.229593,-0.078025,0.241778
0.208628,0.048660,-0.012856
0.091669,-0.106156,0.036424
0.199061,0.048845,0.024516
0.138497,-0.088312,0.055298
0.100688,0.031323,-0.023754
0.064572,-0.098658,0.059211
0.143936,0.040642,0.004002
0.107169,0.034359,-0.060493
0.177007,0.064386,-0.162271
0.160704,-0.126458,-0.193469
0.221780,0.062185,-0.153659
0.145499,-0.138949,-0.260212
0.051753,0.183310,0.004309
0.013883,0.056020,0.014140
0.069170,0.189136,0.006072
0.057056,0.184428,0.006064
0.038189,0.178631,0.009052
0.015507,-0.001460,0.004944
0.041820,0.179606,0.013817
0.069080,0.013458,-0.032237
0.046327,0.192330,0.040279
0.027961,0.088042,0.093899
0.034560,0.092844,0.109728
0.032739,0.090602,0.102070
0.066239,0.198700,0.043411
0.036772,0.096114,0.117746
0.088807,0.207898,0.068220
0.033231,0.089012,0.098318
0.056928,0.187752,0.006394
0.031547,0.082868,0.089608
0.073936,0.194815,0.013732
0.063897,0.191136,0.021014
0.039489,0.182660,0.002824
0.018302,0.003941,-0.005421
0.040198,0.182749,0.000809
0.019613,0.002275,-0.006743
0.118143,0.215178,-0.010630
0.021421,0.007367,-0.013928
0.114599,0.215081,0.023339
0.019907,0.006997,-0.007977
0.015968,0.007600,-0.010917
0.012467,0.007250,-0.009027
0.010939,0.006619,-0.008967
0.016809,0.006700,-0.007620
0.042794,0.187496,0.007259
0.022552,0.008267,-0.000038
0.043346,0.187483,0.006293
0.021998,0.005242,-0.000379
0.046469,0.188664,0.006221
0.021875,0.006931,-0.000641
0.044555,0.187837,0.006229
0.021830,0.006887,-0.001624
0.107733,0.225841,0.133388
0.046658,0.122892,0.187675
0.115299,0.234305,0.161728
0.040122,0.114037,0.166873
0.057288,0.198939,0.079264
0.039611,0.093595,0.119046
0.072234,0.204424,0.086841
0.037123,0.089151,0.107018
0.030224,0.174878,0.015170
0.010602,-0.004046,0.003578
0.033279,0.175826,0.015108
0.009691,-0.004544,0.006038
0.011903,-0.005894,0.002945
0.013007,-0.007603,0.002864
0.012201,-0.005984,0.006296
0.010869,-0.005938,0.005824
0.099606,0.397604,0.120118
0.060354,0.210064,0.095880
0.133367,0.407078,0.113263
0.101737,0.392653,0.080045
0.138682,0.223435,0.045184
0.027724,0.099197,0.127827
0.173791,0.229513,0.081889
0.021599,0.093524,0.112265
0.241211,0.603471,0.087508
0.163076,0.497759,0.063394
0.214671,0.507213,0.058113
0.261178,0.491319,0.016501
0.202602,0.497793,-0.052722
0.126853,0.386147,0.073990
0.199804,0.495999,0.005149
0.155213,0.493326,-0.047510
0.129913,0.403262,0.180363
0.120836,0.385826,0.236498
0.166635,0.414606,0.188492
0.141538,0.402804,0.206998
0.032034,0.091698,0.109452
0.044275,0.101479,0.136390
0.034509,0.101128,0.132166
0.039380,0.096403,0.119585
0.044093,0.096091,0.122772
0.038647,0.086163,0.103442
0.039074,0.100960,0.139853
0.034604,0.087590,0.104916
0.042856,0.102262,0.134032
0.036360,-0.082943,0.148164
0.039431,0.096889,0.121585
0.082825,-0.089935,0.099253
0.172280,0.229416,-0.020962
0.201092,0.225301,0.032632
0.201394,0.236664,-0.003831
0.229170,0.230060,0.014429
0.144163,0.339451,-0.146634
0.159100,0.229985,-0.047646
0.128485,0.337767,-0.100723
0.199642,0.247164,-0.046229
0.013650,0.002207,-0.001776
0.014009,0.000679,-0.002184
0.015031,0.001678,-0.001118
0.016308,0.000420,-0.001596
0.069268,0.034808,-0.106189
0.099051,0.036409,-0.090455
0.076946,0.027087,-0.064643
0.067954,0.044947,-0.139951
0.132703,0.215916,-0.017275
0.156266,0.222182,0.006448
0.153292,0.222917,-0.022411
0.178461,0.226798,-0.007898
0.080706,0.197833,-0.006650
0.019300,0.064472,0.041580
0.087657,0.201547,0.011352
0.065273,0.193671,0.008197
0.014306,0.126306,0.002775
0.032632,-0.095690,0.096405
0.075182,0.013592,0.026341
0.029739,-0.111863,0.052032
0.098813,-0.150626,-0.077536
0.081751,-0.304634,0.012857
0.047967,-0.113018,0.023264
0.091172,-0.300380,-0.052089
0.021673,0.005925,0.006951
0.023080,0.005829,0.008381
0.022695,0.005582,0.008103
0.023039,0.005242,0.008455
0.021564,0.002321,0.005241
0.010444,-0.046792,0.008691
0.019671,0.000953,0.003550
0.018733,-0.004223,0.009737
0.158098,0.308054,-0.289176
0.151692,0.333882,-0.195282
0.123000,0.328268,-0.253954
0.182122,0.328955,-0.230007
0.105271,0.336530,-0.200067
0.045089,0.162003,-0.134499
0.097226,0.336219,-0.148054
0.045738,0.176286,-0.175998
0.038093,0.187616,0.016082
0.011366,0.019802,0.010137
0.037178,0.187983,0.016562
0.033097,0.183417,0.011804
0.035594,0.188130,0.015464
0.013301,0.007682,0.007436
0.034191,0.187529,0.014100
0.014409,0.006395,0.005992
0.018036,-0.000775,-0.000697
0.017202,-0.004098,-0.003858
0.014766,-0.000371,0.001105
0.049160,0.003031,0.012381
0.101349,0.041003,-0.125894
0.020100,-0.128103,0.007930
0.132254,0.047015,-0.134734
0.045569,-0.172407,-0.050101
0.037489,0.178815,0.003746
0.018376,0.002152,-0.003654
0.041077,0.180075,0.005711
0.039814,0.178114,0.003513
0.036732,0.177940,0.004998
0.019194,-0.002453,-0.003162
0.035802,0.177817,0.005782
0.019715,-0.003182,-0.004564
0.070053,-0.148307,-0.196403
0.165269,-0.298879,-0.066300
0.101271,-0.150725,-0.143869
0.227828,-0.291103,-0.083681
0.286831,-0.312414,-0.057503
0.211119,-0.586593,-0.071224
0.228503,-0.320262,-0.013699
0.267721,-0.632551,-0.116705
0.262964,0.244909,-0.011686
0.266555,0.038484,-0.091996
0.298289,0.052642,-0.041613
0.319888,0.029975,-0.100053
0.194548,0.058995,-0.188677
0.201498,0.036884,-0.158639
0.234405,0.060939,-0.207375
0.247020,0.029099,-0.178867
0.069773,0.198468,0.049872
0.030004,0.088614,0.107422
0.058169,0.194519,0.052177
0.026515,0.082985,0.091784
0.075600,0.204795,0.068051
0.034761,0.101717,0.140500
0.098038,0.213111,0.083638
0.072535,0.207267,0.087216
0.045359,0.172958,0.012326
0.018709,0.025091,0.011376
0.043841,0.172025,0.009577
0.044769,0.170771,0.006370
0.045892,0.173375,0.011836
0.027181,-0.009329,0.004137
0.044971,0.172987,0.008220
0.024250,-0.009568,0.000511
0.249079,0.503392,-0.087789
0.254182,0.484802,-0.031809
0.186353,0.512576,-0.099518
0.307315,0.472251,-0.043537
0.083738,0.328891,-0.099117
0.082882,0.196455,-0.011333
0.076751,0.317140,-0.055858
0.122433,0.213408,-0.031077
0.039282,0.096930,0.110993
0.058083,-0.063857,0.233147
0.048873,0.108678,0.141298
0.054499,-0.071518,0.184980
0.129677,-0.080560,0.095621
0.090053,-0.296383,0.079529
0.107680,-0.076754,0.169826
0.115086,-0.091279,0.059017
0.106984,0.212176,0.080938
0.091116,0.209610,0.099440
0.110039,0.219204,0.110774
0.129531,0.217561,0.101822
0.112697,0.206686,0.008613
0.034801,0.081514,0.095356
0.119283,0.209371,0.033548
0.098557,0.203379,0.044662
0.038259,0.173541,0.008462
0.018981,-0.001802,0.006713
0.045712,0.176127,0.011992
0.042856,0.174066,0.007700
0.044644,0.174703,0.003772
0.020920,-0.007352,0.001328
0.033366,0.133187,-0.068183
0.042903,0.146242,-0.109693
0.090656,0.196185,-0.021251
0.028221,0.095600,0.125475
0.031281,0.090700,0.120156
0.030806,0.092757,0.122847
0.107697,0.202410,0.000608
0.027430,0.085968,0.106008
0.028983,0.086751,0.107726
0.025965,0.079218,0.088675
0.037635,0.184306,0.008633
0.015474,-0.001556,0.004566
0.034503,0.183645,0.008905
0.016862,0.001913,0.001862
0.029168,0.149532,-0.089042
0.012649,0.002882,0.003715
0.017641,0.132749,-0.040279
0.012506,0.000938,-0.000057
0.032953,0.181653,0.005432
0.014511,0.001971,-0.001968
0.035251,0.182694,0.008154
0.014807,0.001963,-0.002618
0.027113,0.177506,0.004987
0.011227,0.002914,-0.000485
0.010461,0.010140,0.000800
0.011937,0.002803,-0.001429
0.076243,0.191655,-0.000601
0.030982,0.082364,0.090620
0.098974,0.202580,0.029811
0.027074,0.072659,0.066641
0.041242,0.179992,0.008374
0.020251,-0.002339,0.003139
0.044937,0.181701,0.011300
0.019911,-0.001475,-0.000054
0.299713,0.039468,-0.188312
0.296489,0.011608,-0.135744
0.267722,0.046417,-0.146166
0.344868,0.005584,-0.167803
0.168608,0.085891,-0.207591
0.080220,-0.149066,-0.271142
0.124088,0.080139,-0.188997
0.108157,-0.169947,-0.333865
0.131960,0.402372,0.150564
0.245217,0.231674,0.179847
0.109724,0.394139,0.160790
0.253763,0.211152,0.138311
0.191399,0.232641,0.133389
0.168405,0.229050,0.160526
0.212775,0.221941,0.153484
0.190475,0.244281,0.187890
0.042399,0.185499,0.011958
0.027176,0.005107,0.002828
0.047177,0.187411,0.016338
0.025655,0.004609,-0.001493
0.126777,0.034681,-0.021031
0.110529,0.025563,0.032906
0.099964,0.024031,0.006195
0.135644,0.035188,0.016920
0.034895,0.182488,0.012390
0.009506,0.007794,0.007952
0.044471,0.185668,0.014525
0.035898,0.181436,0.011797
0.012225,0.002653,0.006122
0.021781,0.005780,-0.034762
0.014409,0.001704,0.007664
0.014966,0.000499,0.005645
0.038123,0.178979,0.007210
0.019694,-0.002145,-0.000827
0.039474,0.179610,0.005519
0.025922,-0.000597,-0.000839
0.037664,0.017337,-0.074121
0.054400,0.030558,-0.106692
0.055524,0.015494,-0.047739
0.067203,0.027019,-0.079336
0.155268,0.398460,0.223695
0.036942,0.112639,0.148050
0.133999,0.365907,0.274570
0.146728,0.223913,0.059243
0.028067,0.103040,0.132708
0.063246,-0.064473,0.279381
0.032453,0.110632,0.155769
