-0.107367,0.352537,0.644293
-0.107079,0.356833,0.634982
-0.107079,0.356833,0.634982
-0.107079,0.356833,0.634982
-0.107079,0.356833,0.634982
-0.119237,0.355441,0.632155
-0.119237,0.355441,0.632155
-0.093077,0.378522,0.606318
-0.037112,0.404047,0.622213
-0.090727,0.382671,0.599148
-0.090727,0.382671,0.599148
0.292799,0.349240,0.664053
-0.031245,0.411442,0.610911
-0.031245,0.411442,0.610911
-0.072927,0.395585,0.589488
-0.018221,0.421746,0.604610
0.242487,0.396143,0.631810
0.242487,0.396143,0.631810
-0.076842,0.400446,0.569423
-0.076842,0.400446,0.569423
0.288649,0.366929,0.633720
-0.047812,0.413691,0.573949
-0.127858,0.389981,0.563831
-0.127858,0.389981,0.563831
-0.079637,0.401605,0.560641
-0.079637,0.401605,0.560641
0.199134,0.432903,0.624978
0.199134,0.432903,0.624978
0.244035,0.402373,0.613711
-0.101505,0.397609,0.549622
-0.031660,0.424210,0.558993
-0.098550,0.400768,0.542225
-0.120822,0.397348,0.544395
0.026278,0.456339,0.585765
0.312784,0.371344,0.615619
0.006930,0.449330,0.569248
-0.008392,0.439384,0.558241
0.315194,0.374587,0.608468
0.203656,0.434949,0.592789
-0.136766,0.400391,0.533037
0.246578,0.408986,0.585298
-0.086359,0.409552,0.523098
0.282671,0.390548,0.585520
-0.039112,0.428504,0.528736
-0.061371,0.421476,0.520378
-0.061371,0.421476,0.520378
0.177199,0.457020,0.584435
0.259271,0.405973,0.573971
0.286195,0.392883,0.578849
0.296142,0.390525,0.581075
-0.190091,0.403041,0.533550
-0.179234,0.404477,0.529247
0.015043,0.456934,0.543323
0.015043,0.456934,0.543323
-0.147868,0.404750,0.518270
-0.147868,0.404750,0.518270
-0.147868,0.404750,0.518270
-0.147868,0.404750,0.518270
0.249895,0.412822,0.567708
0.039440,0.472967,0.558204
0.209287,0.435205,0.565022
-0.088396,0.415558,0.506254
0.358524,0.372214,0.601908
0.252632,0.413965,0.560170
0.252632,0.413965,0.560170
0.252632,0.413965,0.560170
0.252632,0.413965,0.560170
-0.192001,0.408123,0.522466
0.179980,0.456507,0.562556
0.031772,0.468945,0.539699
0.031772,0.468945,0.539699
0.166289,0.465976,0.566314
0.166289,0.465976,0.566314
0.311077,0.393297,0.569568
0.311077,0.393297,0.569568
-0.011569,0.443919,0.508393
-0.030216,0.437648,0.501237
-0.030216,0.437648,0.501237
0.286036,0.404042,0.552643
0.142133,0.484546,0.559735
0.206988,0.443052,0.539007
0.017723,0.458626,0.508545
0.361879,0.383471,0.578932
0.361879,0.383471,0.578932
0.055921,0.483534,0.529243
-0.058606,0.430020,0.476382
0.206525,0.444525,0.524755
0.044608,0.475581,0.512200
0.318628,0.401100,0.545513
0.366017,0.390763,0.563926
-0.127109,0.422085,0.467353
-0.127109,0.422085,0.467353
-0.166853,0.419656,0.475825
0.103822,0.515195,0.545051
0.182143,0.457434,0.507840
0.266590,0.420076,0.512287
-0.040584,0.439158,0.459620
0.134907,0.485981,0.517873
-0.043287,0.438438,0.458118
-0.096666,0.426239,0.454824
-0.096666,0.426239,0.454824
-0.021539,0.444984,0.461364
0.140769,0.482325,0.512984
0.370643,0.395206,0.554768
0.370643,0.395206,0.554768
0.309728,0.411281,0.520746
0.274723,0.420197,0.507088
0.103763,0.511208,0.526842
-0.194451,0.423828,0.471889
0.054799,0.480356,0.486186
0.194269,0.453095,0.495243
0.194269,0.453095,0.495243
-0.149804,0.423473,0.454560
-0.196802,0.425336,0.467897
-0.196802,0.425336,0.467897
-0.196802,0.425336,0.467897
0.052806,0.478407,0.474437
0.368071,0.402492,0.535625
0.186565,0.458568,0.482220
0.365576,0.404646,0.528322
0.028538,0.460845,0.445200
0.028538,0.460845,0.445200
0.096816,0.504261,0.492691
0.346729,0.407497,0.513671
0.086264,0.517192,0.502128
0.304594,0.419729,0.491700
0.304594,0.419729,0.491700
-0.413921,0.242462,0.454468
0.333702,0.412859,0.502751
-0.228389,0.436891,0.461919
-0.228389,0.436891,0.461919
-0.228389,0.436891,0.461919
0.081956,0.519450,0.492895
-0.014409,0.448622,0.423173
-0.382436,0.287315,0.446014
0.134790,0.481072,0.464420
0.134790,0.481072,0.464420
0.264113,-0.206147,0.348671
0.264113,-0.206147,0.348671
0.229126,-0.201352,0.333524
0.161035,0.467929,0.458151
0.343625,-0.225697,0.391140
-0.384004,0.283808,0.441258
-0.180710,0.430236,0.431936
-0.023787,0.445810,0.414303
0.192299,-0.200350,0.316956
0.192299,-0.200350,0.316956
0.192299,-0.200350,0.316956
-0.147340,0.430016,0.415577
-0.373085,0.297153,0.432439
0.049884,0.468273,0.425618
0.083111,0.488174,0.445805
0.226048,0.443057,0.447402
0.285498,0.428741,0.461160
-0.402324,0.255885,0.426797
-0.402324,0.255885,0.426797
0.266918,-0.188868,0.329247
0.350259,-0.207958,0.374701
0.350259,-0.207958,0.374701
0.123137,0.512826,0.471257
0.347447,0.415532,0.483797
0.347447,0.415532,0.483797
0.193959,0.454542,0.437545
-0.349113,0.329097,0.424355
0.397152,-0.236199,0.409792
0.397152,-0.236199,0.409792
-0.422053,0.236280,0.427233
0.007107,0.453411,0.402045
